Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (�/s),gY (�/s),gZ (�/s)
238737,-0.03,-0.00,-1.04,28.15,2.29,0.82,0.28
238841,-0.03,-0.01,-1.04,28.06,2.24,0.88,0.14
238946,-0.03,-0.00,-1.03,28.01,2.36,0.82,0.05
239050,-0.03,-0.00,-1.05,28.06,2.36,0.64,0.22
239156,-0.03,-0.00,-1.04,28.20,2.26,0.83,-0.09
239260,-0.03,-0.00,-1.05,28.11,2.31,0.77,0.11
239365,-0.03,-0.00,-1.04,28.11,2.23,0.95,0.22
239469,-0.02,-0.01,-1.04,28.15,2.07,0.76,0.11
239574,-0.03,-0.01,-1.05,28.11,2.31,0.82,0.00
239678,-0.02,0.00,-1.04,28.06,2.25,0.72,0.30
239782,-0.03,-0.01,-1.03,28.15,2.19,0.90,0.22
239888,-0.02,-0.01,-1.05,28.11,2.21,0.63,0.28
239992,-0.03,-0.00,-1.04,28.06,2.20,0.73,0.09
240097,-0.03,-0.00,-1.04,28.15,2.58,0.85,0.13
240201,-0.03,-0.00,-1.04,28.11,2.25,0.81,0.04
240306,-0.02,-0.00,-1.04,28.11,2.34,0.69,0.21
240410,-0.03,-0.01,-1.03,28.06,2.36,0.70,0.04
240516,-0.02,0.00,-1.04,28.06,2.24,0.69,0.05
240620,-0.02,-0.01,-1.04,28.01,2.31,0.92,0.09
240724,-0.02,-0.01,-1.05,28.06,2.31,0.85,0.09
240829,-0.03,-0.00,-1.03,28.01,2.42,0.79,0.08
240933,-0.02,-0.01,-1.04,28.06,2.22,0.61,0.22
241038,-0.02,-0.01,-1.03,28.11,2.41,0.89,0.15
241142,-0.03,-0.01,-1.04,28.06,2.24,0.72,0.19
241248,-0.03,-0.00,-1.05,28.15,2.47,0.58,0.19
241352,-0.03,-0.01,-1.03,28.11,2.32,0.96,0.13
241457,-0.03,-0.00,-1.04,28.15,2.48,0.56,-0.02
241561,-0.03,-0.01,-1.04,28.15,2.34,0.50,0.17
241666,-0.03,0.00,-1.04,28.11,2.19,0.67,-0.06
241770,-0.03,-0.00,-1.04,28.15,2.21,0.81,0.16
241875,-0.03,-0.01,-1.05,28.11,2.37,0.67,0.08
241980,-0.03,-0.00,-1.05,28.20,2.42,0.65,0.05
242084,-0.03,-0.01,-1.05,28.06,2.19,0.86,0.19
242189,-0.03,-0.00,-1.05,28.11,2.19,0.74,0.05
242293,-0.03,-0.00,-1.04,28.06,2.22,0.69,0.06
242398,-0.03,-0.01,-1.04,28.20,2.44,0.77,0.21
242503,-0.03,-0.00,-1.05,28.11,2.44,0.82,0.20
242608,-0.03,-0.01,-1.04,28.06,2.47,0.92,0.05
242712,-0.03,-0.00,-1.04,28.11,2.47,0.56,0.19
242817,-0.02,-0.00,-1.04,28.06,2.24,0.78,-0.01
242921,-0.02,-0.00,-1.04,28.25,2.50,0.79,0.20
243025,-0.03,-0.00,-1.05,28.20,2.34,0.75,0.15
243130,-0.02,-0.00,-1.04,28.06,2.27,0.66,0.08
243235,-0.03,-0.01,-1.04,28.11,2.34,0.93,0.04
243340,-0.03,-0.00,-1.04,28.20,2.55,0.79,-0.07
243444,-0.02,-0.00,-1.03,28.06,2.16,0.80,0.16
243549,-0.02,-0.01,-1.05,28.20,2.20,0.73,0.20
243653,-0.03,-0.01,-1.04,28.15,2.15,0.79,0.22
243758,-0.03,-0.01,-1.04,28.11,2.40,0.70,0.09
243863,-0.03,-0.00,-1.05,28.11,2.38,0.70,0.02
243968,-0.03,-0.01,-1.04,28.15,2.24,0.84,0.08
244072,-0.03,-0.00,-1.04,28.11,2.41,0.89,0.00
244176,-0.03,-0.00,-1.04,28.15,2.35,0.62,0.00
244281,-0.03,-0.00,-1.04,28.11,2.15,0.79,0.07
244385,-0.03,-0.00,-1.04,28.15,2.15,0.71,0.07
244490,-0.03,0.00,-1.04,28.06,2.57,0.74,0.23
244595,-0.02,-0.01,-1.02,28.20,2.40,0.62,0.13
244700,-0.03,0.00,-1.04,28.15,2.21,0.80,0.11
244804,-0.02,0.00,-1.04,28.11,2.29,0.74,0.01
244909,-0.03,-0.01,-1.04,28.20,2.34,0.83,0.24
245013,-0.03,-0.01,-1.05,27.97,2.15,0.69,0.08
245117,-0.03,-0.01,-1.04,28.11,2.24,0.77,0.22
245223,-0.03,-0.01,-1.04,28.11,2.27,0.79,0.04
245327,-0.03,-0.01,-1.04,28.06,2.30,0.79,0.24
245432,-0.03,-0.01,-1.04,28.11,2.16,0.59,0.11
245536,-0.03,-0.01,-1.04,28.20,2.18,0.85,0.05
245641,-0.03,-0.01,-1.04,28.06,2.30,0.54,0.18
245745,-0.03,-0.00,-1.04,28.11,2.08,0.88,0.23
245851,-0.03,-0.00,-1.05,28.15,2.18,0.63,0.08
245955,-0.03,-0.00,-1.04,28.11,2.32,0.65,0.11
246060,-0.03,-0.00,-1.03,28.15,2.18,0.85,0.20
246164,-0.03,-0.01,-1.04,28.06,2.19,0.82,0.14
246268,-0.03,-0.00,-1.05,28.11,2.36,0.66,0.14
246373,-0.02,-0.00,-1.05,28.15,2.40,0.69,0.18
246477,-0.03,-0.01,-1.05,28.11,2.18,0.81,0.08
246583,-0.03,-0.00,-1.05,28.11,2.19,0.57,0.04
246687,-0.03,-0.00,-1.04,28.15,2.27,0.71,-0.03
246792,-0.03,-0.01,-1.04,28.11,2.26,0.82,0.04
246896,-0.03,-0.01,-1.04,28.15,2.27,0.69,0.21
247001,-0.03,-0.01,-1.05,28.06,2.55,0.69,0.03
247105,-0.03,-0.00,-1.04,28.20,2.23,0.76,0.26
247211,-0.03,-0.01,-1.04,28.15,2.53,0.71,0.05
247315,-0.02,-0.00,-1.05,28.06,2.18,0.73,0.08
247419,-0.03,0.00,-1.05,28.11,2.40,0.78,0.08
247524,-0.03,-0.01,-1.04,28.25,2.26,0.74,0.03
247628,-0.02,-0.00,-1.05,28.11,2.23,0.66,0.08
247733,-0.02,-0.01,-1.05,28.11,2.16,0.93,0.11
247838,-0.03,0.00,-1.04,28.15,2.42,0.66,0.17
247943,-0.03,-0.00,-1.05,28.06,2.31,0.69,0.09
248047,-0.02,-0.01,-1.05,28.11,2.42,0.76,0.08
248152,-0.03,-0.00,-1.05,28.06,2.41,0.76,0.10
248256,-0.03,-0.00,-1.04,28.11,2.16,0.76,0.27
248360,-0.03,-0.01,-1.04,28.06,2.25,0.72,-0.03
248465,-0.03,0.00,-1.04,28.15,2.15,0.69,0.10
248570,-0.02,-0.00,-1.03,28.11,2.32,0.74,0.15
248675,-0.02,0.00,-1.05,28.15,2.21,0.90,0.12
248779,-0.03,-0.01,-1.04,28.15,2.39,0.87,0.21
248884,-0.04,0.00,-1.04,28.20,2.17,0.70,0.02
248988,-0.03,-0.01,-1.04,28.06,2.34,0.89,0.03
249093,-0.03,-0.01,-1.04,28.11,2.24,0.71,0.21
249198,-0.03,-0.00,-1.05,28.11,2.26,0.90,0.24
249303,-0.03,-0.00,-1.04,28.06,2.32,0.79,0.08
249407,-0.02,0.00,-1.04,28.20,2.56,0.99,0.16
249511,-0.02,-0.00,-1.03,28.15,2.29,0.70,0.14
249616,-0.03,-0.00,-1.04,28.11,2.09,0.66,0.19
249720,-0.02,-0.00,-1.04,28.15,2.44,0.90,0.10
249825,-0.04,-0.00,-1.04,28.15,2.34,0.74,0.07
249930,-0.03,0.00,-1.04,28.11,2.15,0.79,0.18
250035,-0.04,-0.01,-1.04,28.15,2.42,0.61,0.18
250139,-0.03,-0.01,-1.05,28.06,2.27,0.95,-0.01
250244,-0.02,-0.01,-1.04,28.11,2.34,0.78,0.15
250348,-0.03,-0.01,-1.04,28.20,2.37,0.60,0.05
250452,-0.03,-0.01,-1.06,28.11,2.36,0.67,0.15
250558,-0.03,-0.00,-1.04,28.15,2.17,0.94,0.05
250662,-0.03,-0.01,-1.03,28.11,2.19,0.86,-0.03
250767,-0.03,-0.00,-1.04,28.11,2.27,0.83,0.07
250871,-0.03,-0.01,-1.04,28.15,2.28,0.73,0.09
250976,-0.03,-0.00,-1.04,28.15,2.28,0.63,0.13
251080,-0.03,-0.00,-1.04,28.15,2.24,0.63,0.11
251186,-0.03,-0.00,-1.05,28.11,2.31,0.73,0.13
251290,-0.02,0.00,-1.04,28.20,2.16,0.79,-0.04
251395,-0.02,0.00,-1.04,28.11,2.11,0.95,-0.04
251499,-0.03,-0.00,-1.05,28.11,2.48,0.82,0.09
251603,-0.03,-0.01,-1.04,28.15,2.25,0.61,0.03
251708,-0.03,-0.01,-1.05,28.15,2.49,0.58,0.00
251812,-0.02,-0.01,-1.05,28.11,2.21,0.72,0.07
251918,-0.02,-0.01,-1.04,28.15,2.15,0.67,0.07
252022,-0.02,-0.01,-1.02,28.25,2.14,0.64,0.00
252127,-0.02,-0.00,-1.04,28.11,2.33,0.64,0.00
252231,-0.03,-0.00,-1.05,28.15,2.31,0.60,0.16
252336,-0.02,-0.01,-1.04,28.15,2.34,0.62,0.11
252440,-0.02,-0.00,-1.04,28.15,2.21,0.82,-0.01
252545,-0.03,-0.01,-1.04,28.11,2.32,0.76,0.12
252650,-0.02,-0.00,-1.04,28.20,2.36,0.97,0.30
252754,-0.03,-0.00,-1.03,28.25,2.34,0.62,0.11
252859,-0.03,-0.00,-1.04,28.20,2.21,0.71,-0.06
252963,-0.03,-0.01,-1.04,28.11,2.33,0.76,0.20
253068,-0.03,-0.00,-1.04,28.11,2.34,0.80,0.26
253172,-0.03,-0.01,-1.05,28.11,2.24,0.72,-0.02
253278,-0.03,-0.00,-1.05,28.15,2.44,0.77,0.20
253382,-0.02,-0.00,-1.05,28.25,2.24,0.76,0.16
253487,-0.02,-0.00,-1.04,28.11,2.31,0.79,0.11
253591,-0.02,0.00,-1.04,28.11,2.31,0.63,0.22
253696,-0.02,-0.00,-1.04,28.25,2.37,0.81,0.02
253800,-0.02,-0.01,-1.05,28.11,2.30,0.68,-0.01
253905,-0.03,-0.01,-1.05,28.11,2.67,0.71,0.16
254010,-0.03,-0.01,-1.05,28.11,2.18,0.71,-0.02
254114,-0.03,-0.01,-1.05,28.15,2.46,0.70,0.18
254219,-0.03,-0.00,-1.05,28.11,2.49,0.52,0.15
254323,-0.02,-0.01,-1.05,28.20,2.27,0.73,0.07
254428,-0.03,-0.00,-1.04,28.15,2.28,0.67,0.08
254533,-0.03,-0.00,-1.04,28.11,2.28,0.73,0.24
254638,-0.02,0.00,-1.03,28.11,2.26,0.63,0.13
254742,-0.03,0.00,-1.04,28.15,2.31,0.62,0.31
254846,-0.03,-0.01,-1.04,28.20,2.43,0.69,-0.12
254951,-0.02,0.00,-1.04,28.20,2.23,0.77,0.06
255055,-0.03,-0.01,-1.04,28.15,2.19,0.60,-0.07
255161,-0.03,-0.00,-1.04,28.15,2.25,0.78,0.25
255265,-0.03,-0.01,-1.04,28.20,2.25,0.89,0.07
255370,-0.03,-0.01,-1.04,28.11,2.36,0.82,0.08
255474,-0.03,-0.01,-1.05,28.15,2.44,0.70,0.01
255579,-0.03,-0.01,-1.04,28.15,2.31,0.73,0.02
255683,-0.03,-0.00,-1.03,28.15,2.17,0.60,0.05
255788,-0.03,-0.01,-1.05,28.11,2.33,0.73,0.22
255893,-0.02,-0.01,-1.04,28.20,2.31,0.69,0.06
255997,-0.02,-0.01,-1.05,28.25,2.33,0.75,0.13
256102,-0.03,-0.00,-1.04,28.15,2.47,0.82,0.25
256206,-0.03,-0.00,-1.04,28.11,2.37,0.79,0.16
256311,-0.03,-0.00,-1.04,28.20,2.34,0.80,-0.02
256415,-0.03,-0.00,-1.04,28.15,2.26,0.70,0.07
256521,-0.03,-0.00,-1.04,28.20,2.28,0.68,0.15
256625,-0.03,-0.00,-1.05,28.11,2.30,0.53,-0.04
256730,-0.03,-0.01,-1.05,28.15,2.38,0.71,0.15
256834,-0.03,-0.01,-1.04,28.20,2.21,0.75,0.14
256939,-0.02,-0.01,-1.04,28.11,2.35,0.78,0.11
257043,-0.02,0.00,-1.04,28.15,2.43,0.70,0.07
257148,-0.02,-0.01,-1.05,28.15,2.27,0.58,0.01
257253,-0.03,-0.00,-1.05,28.11,2.34,0.99,0.18
257357,-0.02,-0.01,-1.03,28.25,2.40,0.66,0.11
257462,-0.02,-0.00,-1.04,28.11,2.21,0.90,0.14
257566,-0.03,-0.01,-1.05,28.20,2.25,0.63,0.21
257671,-0.03,-0.00,-1.05,28.20,2.54,0.76,0.06
257775,-0.02,-0.00,-1.04,28.15,2.18,0.73,0.02
257881,-0.03,-0.00,-1.04,28.20,2.23,0.92,0.03
257985,-0.03,-0.01,-1.04,28.20,2.47,0.73,0.02
258089,-0.02,-0.00,-1.05,28.06,2.11,0.63,0.19
258194,-0.03,-0.01,-1.04,28.11,2.21,0.82,0.02
258298,-0.03,0.00,-1.04,28.20,2.11,0.75,0.18
258403,-0.03,-0.00,-1.05,28.15,2.28,0.79,0.03
258508,-0.03,-0.01,-1.04,28.20,2.39,0.81,0.27
258613,-0.02,0.00,-1.04,28.06,2.31,0.81,0.25
258717,-0.02,0.00,-1.05,28.11,2.28,0.75,0.18
258822,-0.03,-0.00,-1.04,28.11,2.18,0.80,0.21
258926,-0.03,-0.01,-1.04,28.15,2.37,0.76,0.23
259031,-0.02,-0.01,-1.04,28.15,2.23,0.74,0.18
259136,-0.03,-0.00,-1.03,28.11,2.26,0.60,0.14
259240,-0.02,-0.01,-1.05,28.15,2.34,0.85,0.18
259345,-0.02,-0.01,-1.04,28.25,2.16,0.83,0.08
259449,-0.03,-0.00,-1.04,28.20,2.31,0.82,0.18
259554,-0.02,-0.00,-1.03,28.15,2.51,0.73,0.30
259658,-0.02,-0.00,-1.05,28.15,2.37,0.73,-0.02
259763,-0.03,-0.00,-1.05,28.20,2.19,0.60,0.14
259868,-0.02,0.00,-1.05,28.15,2.32,0.69,0.20
259973,-0.03,-0.00,-1.04,28.11,2.31,0.91,0.09
260077,-0.02,-0.01,-1.04,28.11,2.42,0.65,-0.02
260182,-0.03,-0.01,-1.04,28.25,2.42,0.63,0.06
260286,-0.03,-0.01,-1.05,28.06,2.26,0.58,0.13
260390,-0.02,-0.00,-1.04,28.11,2.38,0.76,0.11
260496,-0.02,-0.01,-1.04,28.20,2.21,0.43,0.02
260600,-0.03,-0.00,-1.06,28.15,2.30,0.76,0.13
260705,-0.02,-0.01,-1.04,28.20,2.34,0.73,0.09
260809,-0.02,-0.01,-1.04,28.11,2.34,0.72,0.11
260914,-0.03,-0.01,-1.05,28.15,2.31,0.77,0.17
261018,-0.02,-0.00,-1.06,28.06,2.30,0.71,-0.11
261124,-0.03,-0.01,-1.04,28.11,2.35,0.89,0.10
261228,-0.03,0.00,-1.04,28.20,2.39,0.70,0.08
261332,-0.03,-0.00,-1.03,28.06,2.22,0.58,0.18
261437,-0.03,0.00,-1.04,28.20,2.34,0.93,0.06
261541,-0.02,-0.00,-1.04,28.20,2.20,0.75,-0.02
261646,-0.02,-0.01,-1.05,28.15,2.42,0.75,0.24
261750,-0.03,-0.01,-1.05,28.11,2.32,0.74,0.11
261856,-0.03,-0.01,-1.04,28.20,2.16,0.77,0.15
261960,-0.02,0.00,-1.04,28.15,2.29,0.68,0.15
262065,-0.03,-0.01,-1.04,28.25,2.50,0.69,0.06
262169,-0.03,-0.01,-1.04,28.11,2.30,0.89,0.09
262274,-0.03,-0.01,-1.03,28.15,2.31,0.71,0.05
262378,-0.02,-0.01,-1.03,28.15,2.23,0.73,0.11
262483,-0.02,0.00,-1.04,28.11,2.16,0.72,0.08
262588,-0.02,-0.01,-1.04,28.11,2.19,0.79,-0.02
262692,-0.02,-0.00,-1.04,28.15,2.33,0.85,0.07
262797,-0.03,-0.00,-1.05,28.20,2.33,0.72,0.10
262901,-0.02,0.00,-1.04,28.20,2.03,0.69,0.01
263006,-0.02,-0.00,-1.04,28.15,2.32,0.73,0.07
263111,-0.02,-0.01,-1.04,28.20,2.38,0.85,0.18
263216,-0.02,-0.00,-1.04,28.20,2.28,0.82,0.15
263320,-0.02,-0.01,-1.05,28.15,2.34,0.80,0.08
263425,-0.03,-0.00,-1.05,28.11,2.38,0.65,0.09
263529,-0.01,0.00,-1.04,28.11,2.19,0.78,0.00
263633,-0.03,-0.00,-1.05,28.15,2.29,0.84,0.20
263738,-0.03,-0.00,-1.04,28.11,2.27,0.74,0.15
263843,-0.03,0.00,-1.04,28.15,2.44,0.76,-0.03
263948,-0.03,-0.01,-1.04,28.15,2.24,0.83,0.18
264052,-0.03,-0.01,-1.05,28.11,2.49,0.82,0.10
264157,-0.03,-0.01,-1.04,28.20,2.18,0.67,0.11
264261,-0.02,-0.01,-1.04,28.20,2.13,0.78,0.02
264366,-0.04,0.00,-1.03,28.15,2.37,0.85,0.10
264471,-0.03,-0.00,-1.04,28.20,2.24,0.73,0.14
264576,-0.03,0.00,-1.04,28.06,2.42,0.89,0.29
264680,-0.03,0.00,-1.05,28.11,2.13,0.77,0.13
264784,-0.03,-0.01,-1.04,28.25,2.35,0.77,0.25
264889,-0.03,-0.00,-1.04,28.15,2.17,0.82,0.21
264993,-0.02,0.00,-1.04,28.11,2.49,0.63,0.23
265098,-0.03,-0.01,-1.04,28.20,2.27,0.89,0.10
265203,-0.03,-0.01,-1.04,28.15,2.39,0.78,0.20
265308,-0.03,0.00,-1.04,28.25,2.09,0.79,0.15
265412,-0.03,-0.00,-1.04,28.11,2.30,0.66,0.13
265517,-0.03,0.00,-1.04,28.11,2.23,0.76,0.02
265621,-0.02,-0.01,-1.04,28.15,2.31,0.69,0.15
265725,-0.03,-0.01,-1.05,28.20,2.39,0.87,0.13
265831,-0.03,-0.00,-1.04,28.11,2.30,0.58,0.17
265935,-0.03,-0.00,-1.05,28.15,2.30,0.71,0.10
266040,-0.03,-0.00,-1.05,28.20,2.35,0.60,0.18
266144,-0.02,-0.01,-1.04,28.20,2.22,0.69,0.13
266249,-0.03,-0.01,-1.04,28.15,2.05,0.81,0.14
266353,-0.02,-0.00,-1.04,28.15,2.47,0.94,-0.02
266458,-0.02,-0.01,-1.04,28.20,2.31,0.74,0.06
266563,-0.03,-0.00,-1.04,28.11,2.34,0.69,0.24
266668,-0.03,-0.01,-1.04,28.15,2.37,0.60,0.11
266772,-0.03,-0.00,-1.04,28.15,2.30,0.78,0.04
266876,-0.03,-0.00,-1.04,28.20,2.31,0.78,0.08
266981,-0.02,-0.00,-1.04,28.15,2.37,0.77,0.03
267085,-0.02,-0.00,-1.04,28.15,2.37,0.61,0.08
267191,-0.03,-0.01,-1.04,28.11,2.39,0.64,-0.02
267295,-0.02,-0.00,-1.04,28.20,2.08,0.60,0.20
267400,-0.03,-0.00,-1.04,28.25,2.42,0.69,0.12
267504,-0.03,-0.00,-1.04,28.15,2.15,0.50,0.27
267609,-0.02,-0.00,-1.04,28.20,2.31,0.81,0.07
267713,-0.03,-0.01,-1.04,28.20,2.44,0.59,0.15
267817,-0.03,0.00,-1.04,28.25,2.24,0.72,0.17
267923,-0.03,-0.00,-1.04,28.25,2.40,0.62,0.11
268027,-0.01,-0.00,-1.04,28.20,2.34,0.67,-0.01
268132,-0.03,-0.01,-1.04,28.20,2.29,0.60,0.08
268236,-0.02,-0.00,-1.04,28.06,2.40,0.82,-0.05
268341,-0.03,-0.01,-1.04,28.15,2.18,0.68,0.11
268445,-0.03,-0.01,-1.04,28.15,2.19,0.78,0.09
268551,-0.03,0.00,-1.03,28.20,2.11,0.70,0.16
268655,-0.02,-0.01,-1.04,28.15,2.37,0.82,0.05
268760,-0.02,-0.00,-1.05,28.15,2.34,0.67,0.12
268864,-0.02,-0.01,-1.04,28.20,2.23,0.78,0.24
268968,-0.03,0.00,-1.04,28.20,2.37,0.77,0.10
269073,-0.03,-0.01,-1.04,28.15,2.50,0.82,-0.01
269177,-0.02,-0.00,-1.05,28.15,2.31,0.66,0.18
269283,-0.03,-0.00,-1.05,28.20,2.36,0.83,0.18
269387,-0.02,-0.01,-1.04,28.20,2.22,0.67,0.13
269492,-0.03,-0.01,-1.04,28.15,2.27,0.69,0.13
269596,-0.03,-0.00,-1.05,28.15,2.42,0.69,0.24
269701,-0.01,-0.00,-1.05,28.15,2.27,0.84,0.16
269805,-0.03,-0.01,-1.04,28.20,2.34,0.79,0.11
269911,-0.03,-0.00,-1.04,28.20,2.38,0.59,0.17
270015,-0.03,-0.00,-1.04,28.15,2.16,0.89,0.10
270119,-0.03,-0.01,-1.04,28.25,2.24,0.90,-0.06
270224,-0.03,-0.00,-1.04,28.11,2.55,0.87,0.06
270328,-0.02,-0.01,-1.05,28.20,2.25,0.60,0.07
270433,-0.02,-0.00,-1.03,28.11,2.28,0.77,0.11
270537,-0.03,-0.01,-1.04,28.15,2.46,0.80,-0.02
270643,-0.02,-0.00,-1.03,28.15,2.34,0.78,0.12
270747,-0.03,-0.01,-1.05,28.20,2.41,0.85,-0.05
270852,-0.03,-0.00,-1.04,28.29,2.39,0.79,0.18
270956,-0.03,-0.00,-1.04,28.15,2.32,0.82,0.15
271060,-0.03,-0.00,-1.04,28.15,2.31,0.74,0.15
271165,-0.03,-0.01,-1.03,28.11,2.32,0.73,0.09
271270,-0.03,-0.02,-1.05,28.20,2.21,0.69,0.13
271375,-0.03,-0.01,-1.05,28.15,2.23,1.01,0.11
271479,-0.03,-0.00,-1.05,28.15,2.34,0.67,0.26
271584,-0.03,-0.00,-1.05,28.25,2.27,0.73,0.08
271688,-0.03,-0.01,-1.05,28.20,2.18,0.72,0.14
271793,-0.02,-0.00,-1.04,28.20,2.40,0.78,0.22
271898,-0.03,0.00,-1.04,28.25,2.38,0.66,0.24
272003,-0.03,-0.01,-1.05,28.25,2.34,0.76,-0.03
272107,-0.03,-0.01,-1.04,28.20,2.31,0.81,0.05
272211,-0.02,-0.00,-1.05,28.20,2.37,0.60,0.10
272316,-0.03,-0.01,-1.05,28.25,2.43,0.88,0.12
272420,-0.02,0.00,-1.05,28.15,2.48,0.63,0.06
272526,-0.03,-0.01,-1.04,28.20,2.30,0.73,0.11
272630,-0.03,-0.00,-1.03,28.20,2.23,0.65,0.01
272735,-0.03,-0.00,-1.04,28.15,2.35,0.83,0.11
272839,-0.02,-0.00,-1.06,28.20,2.26,0.75,0.03
272944,-0.03,-0.01,-1.04,28.20,2.23,0.69,0.03
273048,-0.03,-0.01,-1.04,28.15,2.40,0.80,0.12
273153,-0.02,0.00,-1.04,28.20,2.55,0.55,0.24
273258,-0.02,-0.01,-1.05,28.20,2.10,0.69,0.18
273362,-0.03,0.00,-1.04,28.15,2.44,0.82,0.19
273467,-0.03,0.00,-1.04,28.11,2.28,0.76,0.07
273571,-0.02,-0.01,-1.04,28.20,2.34,0.85,-0.02
273676,-0.02,-0.01,-1.03,28.25,2.18,0.68,0.02
273780,-0.02,-0.00,-1.05,28.20,2.21,0.69,0.24
273886,-0.03,-0.00,-1.04,28.20,2.10,0.82,0.15
273990,-0.03,-0.00,-1.03,28.15,2.19,0.77,0.11
274095,-0.03,-0.00,-1.04,28.11,2.37,0.81,-0.07
274199,-0.02,-0.01,-1.04,28.25,2.11,0.79,0.11
274304,-0.03,-0.01,-1.04,28.25,2.40,0.72,0.15
274408,-0.03,-0.00,-1.04,28.20,2.34,1.02,0.23
274512,-0.03,0.00,-1.05,28.20,2.40,0.85,0.24
274618,-0.03,-0.00,-1.05,28.25,2.45,0.77,0.05
274722,-0.02,-0.01,-1.04,28.20,2.24,0.64,0.09
274827,-0.03,-0.00,-1.05,28.11,2.13,0.81,0.09
274931,-0.02,-0.00,-1.04,28.15,2.36,0.56,0.05
275036,-0.02,-0.01,-1.05,28.20,2.09,0.73,0.15
275140,-0.03,-0.01,-1.04,28.11,2.17,0.60,0.15
275246,-0.02,-0.00,-1.04,28.25,2.35,0.75,-0.04
275350,-0.02,-0.00,-1.04,28.20,2.16,0.66,0.15
275454,-0.03,-0.00,-1.04,28.20,2.39,0.73,0.16
275559,-0.03,0.00,-1.04,28.20,2.28,0.98,0.08
275663,-0.03,-0.01,-1.04,28.15,2.45,0.68,0.22
275768,-0.03,0.00,-1.04,28.29,2.24,0.66,0.15
275872,-0.03,-0.00,-1.03,28.11,2.35,0.80,0.08
275978,-0.03,-0.00,-1.04,28.34,2.21,0.75,0.16
276082,-0.02,-0.01,-1.04,28.20,2.37,0.44,0.17
276187,-0.02,-0.01,-1.04,28.20,2.46,0.78,0.19
276291,-0.03,-0.00,-1.05,28.20,2.34,0.73,-0.02
276396,-0.02,-0.00,-1.04,28.15,2.20,0.89,0.04
276500,-0.03,-0.00,-1.05,28.15,2.39,0.82,0.21
276605,-0.03,-0.01,-1.05,28.20,2.15,0.78,0.28
276710,-0.03,-0.01,-1.04,28.25,2.24,0.63,0.00
276814,-0.02,0.00,-1.04,28.20,2.45,0.73,0.02
276919,-0.03,0.00,-1.05,28.20,2.33,0.93,0.12
277023,-0.03,0.00,-1.05,28.25,2.40,0.92,0.00
277128,-0.03,-0.00,-1.05,28.25,2.34,0.83,0.08
277232,-0.03,-0.01,-1.04,28.29,2.34,0.70,-0.01
277338,-0.03,0.00,-1.04,28.20,2.32,0.69,0.23
277442,-0.02,-0.01,-1.04,28.34,2.49,0.75,0.02
277547,-0.02,-0.01,-1.04,28.29,2.50,0.64,0.08
277651,-0.02,-0.01,-1.04,28.20,2.46,0.69,0.15
277755,-0.02,-0.00,-1.03,28.15,2.56,0.56,0.06
277860,-0.03,0.00,-1.04,28.29,2.51,0.73,0.07
277964,-0.02,-0.01,-1.05,28.20,2.42,0.92,0.25
278070,-0.03,-0.01,-1.04,28.15,2.18,0.71,0.05
278174,-0.02,-0.00,-1.05,28.20,2.48,0.71,0.17
278279,-0.03,-0.02,-1.03,28.29,2.29,0.76,-0.01
278383,-0.03,-0.00,-1.05,28.25,2.32,0.74,0.20
278488,-0.02,-0.01,-1.04,28.25,2.34,0.73,0.22
278592,-0.02,-0.00,-1.05,28.15,2.29,0.79,-0.02
278697,-0.02,-0.00,-1.04,28.20,2.29,0.92,0.20
278802,-0.02,-0.00,-1.04,28.20,2.36,0.76,0.22
278906,-0.02,-0.00,-1.04,28.25,2.28,0.79,0.27
279011,-0.02,-0.00,-1.04,28.11,2.43,0.62,0.15
279115,-0.03,-0.00,-1.04,28.20,2.23,0.82,0.14
279220,-0.02,-0.00,-1.05,28.29,2.28,0.69,0.11
279325,-0.03,-0.00,-1.04,28.25,2.14,0.73,0.16
279430,-0.03,-0.01,-1.05,28.25,2.24,0.74,0.21
279534,-0.02,-0.00,-1.05,28.15,2.21,0.70,0.18
279639,-0.02,-0.00,-1.04,28.29,2.26,0.84,0.25
279743,-0.03,-0.00,-1.04,28.20,2.44,0.60,0.02
279847,-0.02,-0.00,-1.04,28.15,2.25,0.83,0.09
279953,-0.03,-0.00,-1.04,28.20,2.36,0.69,0.16
280057,-0.03,-0.01,-1.05,28.29,2.37,0.63,0.21
280162,-0.02,-0.00,-1.04,28.20,2.31,0.76,0.15
280266,-0.02,-0.00,-1.04,28.15,2.25,0.78,0.08
280371,-0.03,-0.01,-1.04,28.20,2.22,0.57,0.05
280475,-0.03,-0.00,-1.04,28.29,2.18,0.62,-0.02
280580,-0.03,-0.01,-1.05,28.25,2.38,0.69,0.01
280685,-0.02,-0.01,-1.04,28.39,2.44,0.71,0.16
280790,-0.03,-0.00,-1.05,28.20,2.33,0.75,-0.01
280894,-0.03,-0.01,-1.04,28.20,2.39,0.87,0.10
280998,-0.03,-0.00,-1.04,28.15,2.24,0.69,0.00
281103,-0.03,-0.00,-1.05,28.15,2.37,0.92,0.09
281207,-0.03,-0.00,-1.04,28.20,2.27,0.78,0.04
281312,-0.03,-0.01,-1.04,28.20,2.34,0.75,0.05
281417,-0.02,-0.00,-1.04,28.20,2.13,0.65,0.20
281522,-0.03,-0.00,-1.04,28.25,2.46,0.86,-0.02
