Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (�/s),gY (�/s),gZ (�/s)
372158,0.04,1.00,0.01,30.46,2.32,0.78,0.11
372262,0.01,0.99,0.00,30.51,2.25,0.56,0.00
372367,0.05,1.01,-0.00,30.46,2.24,0.87,0.18
372471,0.01,1.00,0.00,30.37,2.29,0.67,-0.06
372576,0.03,1.01,0.01,30.51,2.36,0.71,0.11
372680,0.03,1.00,-0.00,30.37,2.42,0.72,0.13
372786,-0.00,0.98,0.00,30.41,2.37,0.90,0.12
372890,-0.00,0.99,0.01,30.37,2.52,0.81,0.05
372995,0.01,1.00,-0.01,30.46,2.26,0.76,0.20
373099,0.00,0.99,0.00,30.41,2.45,0.60,-0.04
373203,0.01,1.00,0.01,30.46,2.34,0.85,0.06
373308,0.01,0.99,-0.00,30.41,2.33,0.74,0.11
373412,0.04,1.00,0.01,30.46,2.05,0.64,0.10
373517,0.02,1.00,0.00,30.41,2.24,0.78,0.05
373622,0.03,1.01,0.01,30.46,2.34,0.79,0.12
373727,0.01,0.99,-0.00,30.46,2.07,0.77,0.04
373831,0.02,0.99,0.00,30.46,2.15,0.73,0.27
373936,0.04,1.01,-0.01,30.32,2.12,0.79,0.13
374040,0.04,1.00,0.01,30.37,2.29,0.69,-0.02
374145,0.01,1.00,0.01,30.41,2.24,0.70,-0.05
374249,0.01,0.99,0.00,30.37,2.43,0.85,0.04
374354,-0.00,0.99,0.01,30.41,2.24,0.85,0.11
374459,0.04,1.01,0.00,30.46,2.31,0.76,0.21
374563,0.04,1.00,0.00,30.37,2.24,0.89,-0.04
374668,0.04,1.00,-0.01,30.37,2.29,0.75,0.02
374772,-0.00,0.98,-0.00,30.46,2.50,0.92,-0.07
374877,-0.01,0.99,-0.00,30.41,2.27,0.76,-0.01
374981,0.01,1.00,0.00,30.37,2.54,0.89,0.14
375087,0.01,0.99,-0.00,30.46,2.24,0.77,0.12
375191,0.02,1.00,0.00,30.37,2.34,0.83,0.07
375296,0.03,1.00,0.00,30.41,2.42,0.65,0.03
375400,0.04,1.01,-0.00,30.41,2.40,0.79,0.06
375504,0.05,1.01,0.00,30.46,2.36,0.55,-0.01
375609,0.04,1.01,0.00,30.41,2.24,0.80,0.16
375713,0.04,1.01,0.00,30.46,2.24,0.70,0.02
375819,0.04,1.01,0.01,30.41,2.44,0.94,0.27
375923,0.03,1.00,0.00,30.41,2.30,0.64,0.03
376028,0.04,1.01,0.01,30.46,2.29,0.76,0.06
376132,-0.00,1.00,-0.00,30.46,2.21,0.73,0.05
376237,0.01,1.00,-0.00,30.41,2.21,0.63,0.14
376341,0.02,1.00,-0.00,30.37,2.37,0.79,0.16
376445,0.03,1.00,0.01,30.41,2.33,0.63,-0.08
376551,0.03,1.00,-0.00,30.41,2.22,0.75,0.21
376655,0.04,1.00,-0.01,30.37,2.18,0.85,0.11
376760,0.03,1.00,0.00,30.41,2.30,0.79,0.02
376864,0.05,1.00,-0.00,30.37,1.93,0.64,0.01
376969,0.02,1.00,-0.00,30.41,2.27,0.65,0.02
377073,0.04,1.00,0.00,30.46,2.23,0.89,0.12
377178,-0.01,0.99,0.00,30.37,2.22,0.71,0.10
377283,0.03,1.02,0.01,30.46,2.25,0.67,0.08
377388,0.04,1.01,0.00,30.46,2.39,0.69,0.03
377492,0.02,1.00,-0.00,30.41,2.33,0.69,0.25
377596,0.00,0.99,0.00,30.37,2.31,0.71,-0.03
377701,0.01,0.99,0.01,30.37,2.18,0.58,-0.14
377805,-0.00,0.99,0.01,30.37,2.25,0.78,-0.06
377910,0.04,1.01,-0.00,30.46,2.37,0.66,0.09
378015,0.04,1.00,-0.01,30.41,2.28,0.69,-0.08
378120,0.04,1.01,0.01,30.46,2.27,0.74,0.12
378224,0.04,1.00,-0.00,30.41,2.37,0.76,0.15
378329,0.00,1.00,0.00,30.46,2.19,0.71,0.08
378433,0.02,1.00,0.00,30.41,2.18,0.89,0.17
378537,-0.00,0.99,0.01,30.37,2.37,0.63,0.22
378642,-0.01,0.99,0.00,30.51,2.31,0.79,0.04
378747,0.00,1.00,0.01,30.46,2.29,0.69,-0.05
378852,0.04,1.00,-0.00,30.37,2.13,0.66,0.20
378956,0.02,0.99,0.01,30.41,2.33,0.77,0.08
379061,0.02,1.01,0.00,30.37,2.42,0.92,0.21
379165,-0.00,0.99,0.00,30.51,2.39,0.62,0.03
379270,0.02,1.00,0.00,30.37,2.40,0.82,0.18
379374,0.00,1.00,0.00,30.41,2.53,0.71,0.15
379480,0.03,1.01,0.00,30.46,2.23,0.72,0.02
379584,0.04,1.01,-0.00,30.37,2.39,0.76,0.02
379688,0.04,1.00,-0.01,30.51,2.24,0.82,0.00
379793,-0.01,0.99,-0.00,30.46,2.05,0.85,0.21
379897,-0.00,1.00,0.01,30.41,2.26,0.74,0.05
380002,0.03,1.00,-0.01,30.37,2.26,0.81,0.09
380106,0.00,0.99,-0.01,30.37,2.21,0.82,0.07
380212,0.04,1.01,0.01,30.46,2.29,0.89,0.01
380316,0.04,1.00,0.01,30.37,2.40,0.75,0.18
380421,-0.00,0.99,-0.00,30.41,2.20,0.75,-0.02
380525,0.02,1.01,0.01,30.46,1.93,0.68,0.07
380630,-0.01,0.99,0.00,30.37,2.15,0.83,0.02
380734,0.04,1.01,-0.00,30.55,2.01,0.73,0.23
380838,0.01,1.00,0.00,30.41,2.30,0.63,0.12
380944,-0.00,0.99,0.00,30.46,2.29,0.63,0.09
381048,0.03,0.99,0.00,30.46,2.20,0.73,0.09
381153,0.00,0.99,-0.00,30.37,2.31,0.99,0.18
381257,0.03,1.01,-0.01,30.46,2.36,0.86,0.09
381362,0.00,0.99,0.00,30.46,2.34,0.82,0.13
381466,0.01,0.99,0.01,30.32,2.23,0.70,0.01
381571,0.02,1.00,0.00,30.37,2.19,0.66,0.00
381675,0.02,0.99,0.00,30.46,2.16,0.79,0.21
381780,0.04,1.00,0.01,30.41,2.39,0.75,0.10
381885,0.03,1.00,-0.00,30.46,2.18,0.61,0.06
381989,-0.00,0.99,-0.00,30.41,2.19,0.92,0.12
382094,0.00,0.99,0.01,30.51,2.20,0.63,0.21
382198,0.00,0.98,-0.00,30.37,2.37,0.95,0.01
382303,0.01,0.99,0.00,30.51,2.13,0.66,-0.03
382407,0.00,1.00,0.00,30.37,2.12,0.78,0.20
382513,0.03,1.01,0.01,30.37,2.31,0.73,-0.05
382617,-0.00,0.99,0.00,30.41,2.39,0.87,-0.02
382722,0.04,1.01,-0.00,30.46,2.22,0.96,0.14
382826,0.04,1.00,-0.00,30.32,2.29,0.77,0.23
382930,0.04,1.00,0.01,30.46,2.27,0.79,0.17
383035,-0.01,0.99,0.00,30.41,2.34,0.74,0.12
383139,-0.01,0.99,0.00,30.55,2.50,0.80,0.07
383245,0.01,1.00,0.00,30.37,2.60,0.75,0.17
383349,0.04,1.00,0.01,30.32,2.22,0.82,0.12
383454,-0.00,0.98,0.00,30.46,2.02,0.77,-0.05
383558,-0.00,0.99,-0.00,30.41,2.15,0.75,0.17
383663,0.04,1.01,0.00,30.37,2.05,0.79,0.15
383767,0.01,1.00,0.01,30.46,2.24,0.79,0.14
383872,0.04,1.00,-0.01,30.32,2.18,0.90,-0.02
383977,0.04,1.00,0.00,30.37,2.36,0.76,0.12
384081,0.01,1.00,0.02,30.41,2.26,0.82,0.09
384186,0.02,1.00,0.00,30.46,2.11,0.69,-0.05
384290,0.02,1.01,0.00,30.41,2.08,0.62,0.00
384395,0.04,1.01,0.01,30.46,2.10,0.63,0.08
384499,0.01,0.99,0.00,30.46,2.30,0.56,0.20
384604,0.00,0.99,-0.00,30.41,2.27,0.85,0.06
384708,0.02,1.00,0.00,30.46,2.08,0.66,0.17
384814,-0.01,0.99,0.00,30.37,2.29,0.60,-0.01
384918,0.03,1.00,-0.00,30.55,2.09,0.69,0.07
385022,0.02,1.00,-0.00,30.37,2.12,0.76,0.11
385127,0.04,1.01,0.01,30.41,2.37,0.88,-0.02
385231,0.03,1.00,0.01,30.46,2.14,0.79,0.09
385336,-0.00,0.99,-0.00,30.41,2.26,0.71,0.02
385440,0.04,1.01,-0.00,30.37,2.05,0.77,0.08
385546,-0.00,0.98,0.00,30.41,2.24,0.66,0.04
385650,-0.01,0.99,-0.00,30.37,2.19,0.79,0.21
385755,0.04,1.02,0.00,30.41,2.08,0.68,0.38
385859,0.01,1.01,-0.00,30.37,2.41,0.76,0.13
385964,0.03,1.00,-0.01,30.51,2.13,0.62,0.04
386068,0.04,1.00,-0.01,30.37,2.36,0.87,-0.03
386172,-0.01,0.99,0.00,30.41,2.01,0.76,0.05
386278,0.00,0.99,0.00,30.46,2.20,0.71,0.18
386382,0.05,1.01,0.00,30.32,2.29,0.65,0.18
386487,0.03,1.01,0.00,30.37,2.29,0.76,0.02
386591,-0.00,1.00,0.00,30.51,2.37,0.80,0.06
386696,0.04,1.01,0.01,30.37,2.21,0.71,0.14
386800,0.01,1.00,0.01,30.41,2.51,0.69,0.19
386905,0.03,1.01,0.01,30.46,2.15,0.69,0.03
387010,0.02,1.01,-0.00,30.46,2.39,0.81,-0.06
387115,0.04,1.01,-0.00,30.37,2.42,0.60,0.05
387219,0.01,0.99,-0.00,30.41,2.23,0.79,0.10
387323,0.03,1.00,0.00,30.37,2.44,0.84,0.05
387428,0.01,1.00,0.00,30.46,2.35,0.75,-0.04
387532,0.04,1.01,0.00,30.41,2.37,0.77,-0.01
387637,0.04,1.01,0.01,30.46,2.20,0.63,0.08
387742,-0.01,0.99,-0.00,30.41,2.35,0.78,0.23
387847,-0.00,0.98,-0.00,30.37,2.21,0.64,0.02
387951,-0.01,0.99,-0.00,30.41,2.23,0.73,0.08
388056,0.05,1.01,0.00,30.46,2.40,0.76,0.10
388160,0.04,1.01,0.01,30.41,2.00,0.98,0.05
388264,-0.00,0.98,-0.00,30.46,2.12,0.67,0.16
388369,0.04,1.01,0.00,30.46,2.25,0.73,0.09
388474,0.02,1.00,0.00,30.32,2.20,0.72,0.15
388579,0.01,1.00,0.00,30.37,2.08,0.56,-0.08
388683,0.04,1.00,0.01,30.51,2.35,0.71,0.19
388788,0.00,1.00,-0.00,30.46,2.08,0.69,0.20
388892,0.00,0.99,0.01,30.51,2.50,0.72,0.16
388997,-0.01,0.99,0.01,30.37,2.44,0.71,-0.10
389101,-0.00,1.00,-0.00,30.41,2.19,0.82,0.34
389207,-0.00,0.99,0.01,30.37,2.13,0.69,0.15
389311,-0.00,0.99,0.00,30.46,2.06,0.73,0.04
389415,-0.01,0.99,-0.00,30.41,2.11,0.68,0.07
389520,0.01,1.00,0.01,30.46,2.25,0.61,0.11
389624,0.03,1.01,-0.00,30.46,2.37,0.73,0.23
389729,0.02,1.00,-0.00,30.37,2.18,0.72,0.09
389833,0.03,1.01,0.00,30.46,2.24,0.82,0.01
389939,0.03,1.00,0.01,30.51,2.33,0.66,0.12
390043,0.00,0.99,-0.01,30.46,2.28,0.60,0.19
390148,-0.00,0.99,-0.00,30.46,2.25,0.68,0.07
390252,0.05,1.00,0.00,30.41,2.33,0.54,0.09
390356,0.04,1.00,0.00,30.37,2.40,0.72,0.12
390461,0.00,0.99,0.00,30.41,2.25,0.76,0.07
390565,0.04,1.01,0.00,30.37,2.15,0.74,-0.09
390671,0.04,1.01,0.00,30.46,2.31,0.77,0.00
390775,0.01,0.99,-0.00,30.41,2.31,0.80,0.03
390880,-0.00,0.99,0.00,30.46,2.29,0.85,0.19
390984,0.03,1.00,-0.00,30.41,2.18,0.76,-0.02
391089,0.01,0.99,-0.00,30.37,2.22,0.86,0.07
391193,0.02,1.00,-0.01,30.51,2.32,0.76,0.03
391298,0.03,1.00,-0.00,30.37,2.38,0.93,0.14
391402,-0.00,0.99,0.00,30.41,2.54,0.59,-0.18
391507,-0.00,0.99,-0.00,30.51,2.27,0.66,0.03
391612,-0.01,0.99,0.00,30.37,2.21,0.82,0.08
391716,0.01,0.99,0.01,30.46,2.42,0.81,0.04
391821,-0.01,0.99,-0.01,30.37,2.51,0.72,0.12
391925,0.04,1.00,0.01,30.41,2.31,0.67,-0.03
392030,0.02,1.00,0.01,30.46,2.27,0.68,-0.07
392134,0.03,1.01,0.01,30.41,2.37,0.68,-0.05
392240,0.01,0.99,-0.00,30.46,2.25,0.66,0.08
392344,0.04,0.99,-0.00,30.46,2.43,0.77,0.24
392449,0.01,1.00,0.00,30.51,2.21,0.70,0.37
392553,0.00,0.99,0.01,30.46,2.38,0.78,0.06
392657,0.00,0.99,0.01,30.32,2.31,0.92,0.02
392762,0.04,1.00,-0.00,30.37,2.15,0.76,-0.04
392866,0.03,1.01,0.00,30.41,2.29,0.69,0.08
392972,-0.01,1.00,0.01,30.37,2.15,0.78,-0.02
393076,0.01,1.00,0.00,30.37,2.30,0.85,0.11
393181,0.03,1.00,-0.00,30.41,2.21,0.86,-0.08
393285,0.02,1.00,-0.00,30.37,2.31,0.58,0.18
393390,0.02,1.00,0.00,30.41,2.21,0.56,0.00
393494,-0.00,0.99,0.00,30.37,2.29,0.65,0.05
393598,0.01,0.99,0.00,30.46,2.13,0.74,0.08
393704,0.04,1.00,0.01,30.51,2.26,0.73,0.14
393808,0.00,0.99,0.00,30.46,2.26,0.78,0.08
393913,-0.01,0.99,0.01,30.41,2.35,0.79,0.10
394017,0.00,1.00,0.00,30.37,2.11,0.63,0.14
394122,0.03,1.01,-0.00,30.37,2.12,0.82,0.19
394226,0.01,0.99,-0.01,30.46,2.04,0.77,0.11
394331,-0.01,1.00,-0.00,30.41,2.20,0.75,0.00
394436,-0.00,0.99,0.00,30.51,2.27,0.72,0.14
394541,0.03,0.99,0.01,30.46,2.28,0.79,0.26
394645,0.01,0.99,-0.00,30.41,2.24,0.64,-0.11
394749,0.01,1.00,0.00,30.46,2.07,0.84,0.18
394854,0.00,0.99,-0.00,30.41,2.32,0.58,0.05
394958,-0.01,0.99,-0.00,30.46,2.33,0.81,0.08
395063,-0.00,0.99,0.00,30.41,2.18,0.81,-0.12
395168,0.02,0.99,-0.00,30.37,2.27,0.81,-0.06
395273,0.01,1.00,-0.00,30.41,2.23,0.86,0.10
395377,0.03,1.00,0.01,30.46,2.37,0.70,0.03
395482,0.04,1.00,0.01,30.46,2.38,0.72,0.10
395586,0.00,0.98,-0.01,30.46,2.28,0.82,0.11
395691,-0.00,0.99,-0.00,30.32,2.32,0.71,0.04
395795,0.03,1.00,-0.00,30.46,2.14,0.80,0.11
395899,-0.01,0.99,-0.00,30.51,2.35,0.76,0.08
396005,0.04,1.01,0.01,30.37,2.56,0.89,0.05
396109,0.02,1.00,0.00,30.41,2.22,0.83,0.24
396214,0.05,1.00,0.00,30.46,2.19,0.85,0.02
396318,0.02,1.00,-0.01,30.41,2.04,0.83,0.00
396423,0.03,1.01,0.01,30.37,2.20,0.77,0.16
396527,-0.01,1.00,0.00,30.41,2.14,0.69,-0.15
396632,0.01,0.99,0.00,30.37,2.22,0.50,0.07
396737,-0.01,0.99,-0.00,30.41,2.35,0.62,-0.08
396841,0.04,1.01,0.01,30.37,2.21,0.58,0.16
396946,0.01,1.01,-0.00,30.32,2.09,0.71,0.17
397050,0.01,0.99,-0.00,30.46,2.27,0.55,0.11
397155,-0.01,0.99,0.00,30.32,2.26,0.76,0.32
397259,-0.00,0.99,-0.00,30.46,2.31,0.77,0.05
397364,0.02,1.00,0.00,30.46,2.29,0.69,0.11
397469,0.03,1.00,0.01,30.46,2.24,0.75,0.11
397574,0.01,1.00,0.00,30.46,2.14,0.66,-0.09
397678,-0.00,1.00,0.00,30.51,2.19,0.66,-0.02
397783,-0.01,0.99,0.00,30.41,2.47,0.83,0.20
397887,0.00,0.99,-0.00,30.46,2.46,0.79,0.00
397991,0.00,0.99,0.00,30.46,2.31,0.89,0.25
398096,-0.00,0.99,0.01,30.37,2.35,0.59,0.08
398201,-0.01,1.00,0.00,30.41,2.31,0.64,0.05
398306,0.05,1.00,0.00,30.46,2.41,0.82,0.09
398410,0.00,1.00,-0.00,30.51,2.30,0.80,0.07
398515,0.05,1.00,-0.00,30.41,2.34,0.72,-0.15
398619,0.05,1.01,0.00,30.41,2.16,0.84,0.13
398724,0.04,1.00,-0.01,30.46,2.45,0.72,0.10
398828,0.00,0.99,0.00,30.46,2.41,0.74,0.00
398932,0.01,0.99,0.00,30.51,2.05,0.63,0.23
399038,0.04,1.01,0.00,30.46,2.20,0.68,0.15
399142,-0.01,0.99,0.01,30.41,2.33,0.75,0.16
399247,0.05,1.00,-0.00,30.37,2.24,0.78,0.14
399351,0.05,1.01,0.01,30.51,2.26,0.77,0.30
399456,-0.01,0.99,0.00,30.37,2.20,0.59,-0.03
399560,0.01,0.99,0.00,30.41,2.09,0.76,0.10
399665,-0.01,1.00,-0.01,30.46,2.31,0.71,0.16
399770,0.04,1.02,0.01,30.41,2.31,0.59,0.12
399875,0.04,1.01,0.01,30.37,2.15,0.92,0.06
399979,0.02,1.00,0.01,30.41,2.25,0.79,0.11
400083,0.02,1.01,0.00,30.46,2.44,0.79,-0.01
400188,-0.01,0.99,0.00,30.41,2.44,0.57,0.04
400292,0.04,1.00,0.01,30.46,2.40,0.61,-0.04
400397,-0.00,0.99,0.00,30.41,2.36,0.69,0.16
400502,-0.00,1.00,-0.01,30.46,2.28,0.79,0.04
400607,-0.00,0.99,-0.00,30.41,2.30,0.73,0.13
400711,0.01,1.00,0.01,30.46,2.24,0.63,0.25
400816,0.04,1.01,0.00,30.41,2.22,0.72,0.09
400920,-0.01,0.99,-0.00,30.37,2.30,0.76,0.08
401025,-0.00,0.99,-0.00,30.46,2.32,0.62,-0.09
401129,-0.00,0.99,-0.01,30.46,2.23,0.64,-0.02
401234,0.01,1.00,-0.00,30.41,2.19,0.79,0.15
401339,-0.01,0.99,0.00,30.37,2.24,0.66,0.03
401443,0.01,0.99,-0.00,30.41,2.36,0.75,0.11
401548,0.04,1.00,0.00,30.46,2.14,0.60,0.07
401652,-0.00,1.00,-0.00,30.41,2.28,0.65,0.05
401757,0.03,1.01,0.00,30.37,2.27,0.68,0.05
401861,-0.00,1.00,-0.00,30.41,2.29,0.81,0.05
401967,0.01,1.00,0.00,30.46,2.17,0.68,-0.01
402071,0.04,1.01,0.01,30.46,2.31,0.87,0.08
402176,-0.01,0.99,0.01,30.46,2.23,0.76,0.04
402280,0.04,1.00,0.01,30.37,2.22,0.66,0.05
402384,0.03,1.01,0.00,30.41,2.15,0.86,0.07
402489,0.03,0.99,0.01,30.46,2.26,0.79,-0.10
402593,0.04,1.01,0.00,30.41,2.17,0.84,0.11
402699,0.02,1.00,0.00,30.37,2.11,0.60,0.01
402803,0.01,0.99,-0.01,30.41,2.40,0.74,0.18
402908,-0.01,0.99,0.00,30.46,2.19,0.64,0.09
403012,-0.00,0.99,0.00,30.41,2.24,0.59,0.08
403117,0.03,1.01,0.00,30.46,2.31,0.77,0.12
403221,-0.00,0.98,-0.00,30.41,2.25,0.61,0.02
403325,0.02,1.00,0.00,30.46,2.20,0.71,0.15
403431,0.04,1.00,-0.00,30.41,2.33,0.68,0.19
403535,0.01,0.99,0.00,30.37,2.40,0.84,-0.10
403640,0.03,1.00,-0.01,30.51,2.24,0.76,0.08
403744,0.02,1.00,-0.00,30.46,2.38,0.77,0.08
403849,0.00,0.99,-0.01,30.37,2.37,0.66,0.14
403953,0.02,0.99,-0.00,30.37,2.29,0.76,0.10
404058,0.05,1.00,-0.00,30.41,2.33,0.89,0.11
404163,-0.00,0.99,0.00,30.37,2.20,0.84,0.20
404268,0.04,1.00,0.00,30.32,2.18,0.76,-0.12
404372,0.04,1.01,0.01,30.55,2.31,0.82,0.31
404476,0.04,1.00,0.00,30.41,2.27,0.73,0.17
404581,0.04,1.02,-0.00,30.46,2.22,0.66,0.20
404685,0.04,1.01,0.00,30.41,2.32,0.68,0.06
404790,0.01,0.99,-0.00,30.46,2.47,0.70,0.20
404895,-0.01,0.99,0.00,30.51,2.28,0.82,0.19
405000,0.03,1.00,-0.01,30.46,2.29,0.66,0.01
405104,0.01,0.99,-0.00,30.41,2.38,0.59,0.07
405209,0.00,0.99,-0.01,30.46,2.24,0.75,0.07
405313,0.04,1.01,-0.00,30.51,2.39,0.81,0.00
405417,0.02,1.00,0.00,30.41,2.27,0.76,0.01
405522,0.00,0.99,-0.00,30.37,2.20,0.66,0.07
405626,-0.00,0.99,0.01,30.41,1.98,0.63,0.02
405732,0.01,1.00,0.00,30.37,2.37,0.75,0.16
405836,0.02,0.99,0.00,30.46,2.24,0.80,0.00
405941,0.01,0.99,0.00,30.41,2.22,0.82,0.15
406045,0.02,1.00,-0.00,30.37,2.08,0.73,-0.03
406150,0.00,1.00,-0.00,30.41,2.16,0.84,0.18
406254,0.01,1.00,-0.00,30.46,2.47,0.85,0.16
406359,0.03,1.01,-0.00,30.46,2.30,0.73,-0.11
406464,0.04,1.01,0.00,30.41,2.31,0.76,-0.09
406568,0.02,1.00,0.00,30.46,2.32,0.67,0.12
406673,-0.00,1.00,0.00,30.41,2.15,0.90,-0.16
406777,0.03,1.01,-0.00,30.37,2.11,0.82,0.06
406882,-0.01,0.99,-0.00,30.32,2.11,0.63,0.06
406986,0.01,0.99,0.01,30.46,2.44,0.73,0.06
407091,-0.00,0.99,0.00,30.46,2.19,0.71,0.05
407196,0.04,1.01,0.01,30.46,2.19,0.83,0.07
407301,-0.01,0.98,0.00,30.46,2.29,0.77,0.04
407405,-0.00,0.99,-0.00,30.41,2.34,0.85,-0.02
407510,0.02,0.99,-0.00,30.37,2.30,0.66,0.02
407614,0.04,1.00,-0.00,30.32,2.42,0.89,0.10
407718,0.03,1.00,-0.00,30.46,2.24,0.60,0.11
407823,-0.01,0.98,0.00,30.41,2.33,0.69,0.01
407928,0.03,1.00,-0.00,30.46,2.32,0.82,-0.14
408033,-0.00,0.99,0.00,30.32,2.08,0.79,0.15
408137,-0.00,1.00,0.01,30.46,2.31,0.82,0.18
408242,-0.00,0.98,0.00,30.41,2.16,0.89,0.05
408346,0.00,1.00,0.00,30.51,2.24,0.76,-0.08
408451,0.04,1.00,0.00,30.46,2.42,0.82,0.19
408555,0.01,1.00,-0.00,30.41,2.40,0.73,-0.02
408660,0.02,1.00,-0.01,30.46,2.24,0.65,0.18
408765,0.01,1.00,0.00,30.51,2.31,0.83,0.11
408869,0.00,0.99,0.00,30.37,2.36,0.66,-0.04
408974,0.02,1.00,0.00,30.51,2.26,0.74,0.26
409078,0.00,1.00,0.00,30.46,2.61,0.71,0.03
409183,0.04,1.00,0.00,30.41,2.24,0.69,0.17
409287,-0.01,0.99,-0.00,30.41,2.26,0.65,0.21
409393,-0.00,0.99,0.00,30.37,2.25,0.73,-0.02
409497,0.01,1.00,-0.01,30.41,2.18,0.70,0.07
409602,-0.00,0.99,0.00,30.46,2.43,0.80,0.15
409706,0.01,0.99,-0.01,30.37,2.39,0.63,0.11
409810,0.03,1.00,0.00,30.51,2.35,0.69,0.11
409915,0.00,1.00,0.02,30.37,2.23,0.88,0.02
410019,0.05,1.01,0.01,30.37,2.24,0.76,0.18
410125,0.04,1.00,-0.01,30.46,2.34,0.64,0.05
410229,0.04,1.00,-0.00,30.46,2.22,0.82,0.12
410334,0.00,0.99,0.00,30.32,2.24,0.63,-0.04
410438,-0.01,0.99,-0.01,30.46,2.21,0.73,0.29
410543,0.03,1.00,0.00,30.51,2.41,0.80,0.17
410647,0.01,1.00,0.00,30.46,2.31,0.79,0.12
410752,0.00,0.99,0.00,30.41,2.34,0.72,0.04
410857,0.02,1.01,-0.00,30.46,2.27,0.66,0.05
410961,-0.00,0.99,0.01,30.41,2.31,0.72,-0.01
411066,0.00,0.99,0.01,30.37,2.15,0.82,0.09
411170,0.04,1.00,0.01,30.41,2.13,0.79,0.21
411275,-0.01,0.99,0.00,30.55,2.22,0.75,0.24
411379,0.02,0.99,-0.00,30.41,2.24,0.79,0.03
411484,-0.00,1.00,0.00,30.37,2.20,0.75,0.12
411589,-0.00,0.99,0.00,30.41,2.24,0.56,0.02
411694,0.04,1.01,0.00,30.46,2.35,0.73,0.09
411798,0.03,1.01,-0.01,30.32,2.22,0.75,0.01
411902,0.01,0.99,0.01,30.46,2.24,0.66,0.11
412007,0.04,1.01,-0.00,30.51,2.34,0.92,0.03
412111,0.01,0.99,0.00,30.46,2.17,0.82,-0.01
412216,0.03,1.01,0.01,30.46,2.25,0.82,0.17
412321,-0.01,1.00,0.00,30.46,2.15,0.78,0.08
412426,-0.01,1.00,0.00,30.46,2.54,0.70,0.14
412530,0.04,1.00,0.01,30.51,2.21,0.84,0.12
412635,-0.01,1.00,0.01,30.37,2.32,0.83,-0.01
412739,0.00,1.00,0.00,30.41,2.15,0.73,0.11
412844,0.03,1.01,0.01,30.46,2.21,0.69,0.15
412948,0.02,1.00,0.00,30.41,2.31,0.79,0.11
413053,-0.00,0.98,0.00,30.37,2.21,0.79,0.08
413158,0.04,1.01,-0.00,30.51,2.24,0.63,0.18
413262,0.01,0.99,0.01,30.37,2.11,0.82,-0.09
413367,0.01,1.00,0.01,30.41,2.05,0.84,0.11
413471,0.05,1.01,0.01,30.41,2.27,0.77,-0.09
413576,0.00,0.99,0.00,30.41,2.30,0.66,0.17
413680,0.01,0.99,-0.00,30.46,2.26,0.57,0.09
413786,-0.01,0.99,0.01,30.51,2.25,0.84,0.05
413890,0.02,1.00,-0.01,30.55,2.24,0.69,0.05
413995,-0.01,1.00,0.00,30.41,2.34,0.89,0.05
414099,-0.01,0.99,-0.00,30.37,2.31,0.71,0.09
414203,-0.00,0.99,0.00,30.51,2.19,0.59,0.14
414308,0.04,1.01,0.00,30.46,2.28,0.74,0.12
414412,-0.01,0.99,0.00,30.41,2.20,0.66,0.09
414517,0.03,1.00,-0.00,30.37,2.37,0.69,0.10
414622,-0.01,1.00,-0.01,30.41,2.21,0.61,-0.05
414727,0.00,0.99,-0.01,30.46,2.35,0.78,0.12
414831,0.05,1.00,0.01,30.46,2.25,0.85,0.01
414936,0.04,0.99,-0.00,30.32,2.36,0.59,0.08
415040,0.04,1.02,0.00,30.37,2.28,0.79,0.07
415144,0.01,0.99,0.01,30.37,2.25,0.62,0.01
415249,0.04,1.00,0.00,30.51,2.03,0.98,0.01
415354,0.03,1.00,0.00,30.46,2.07,0.94,-0.10
415459,0.03,1.00,-0.00,30.41,2.21,0.72,0.07
415563,0.01,1.01,0.00,30.46,2.16,0.81,0.02
415668,-0.00,0.99,0.00,30.51,2.22,0.73,0.06
415772,0.04,1.01,-0.00,30.46,2.11,0.68,0.11
415877,0.01,0.99,-0.01,30.41,2.37,0.66,-0.06
415981,-0.01,1.00,0.01,30.46,2.34,0.85,-0.02
416087,-0.00,0.99,0.00,30.37,2.33,0.76,0.02
416191,0.04,1.00,-0.00,30.41,2.20,0.66,0.03
416295,0.04,1.00,0.00,30.37,2.40,0.79,-0.03
416400,0.04,1.00,0.01,30.41,2.15,0.69,0.02
416504,0.00,0.99,0.00,30.46,2.10,0.74,0.08
416609,-0.00,0.99,-0.00,30.37,2.29,0.76,0.18
416713,-0.01,0.99,0.00,30.46,2.44,0.79,-0.07
416819,0.04,1.00,0.01,30.51,2.35,0.73,0.11
416923,0.03,1.00,-0.01,30.46,2.11,0.67,0.13
417028,0.04,1.00,-0.01,30.41,2.31,0.55,0.10
417132,0.00,0.99,0.01,30.37,2.26,0.72,0.11
417236,0.04,1.01,0.00,30.51,2.13,0.95,-0.02
417341,0.01,0.99,-0.01,30.46,2.28,0.76,0.23
417445,0.03,1.00,-0.00,30.41,2.26,0.58,0.06
417551,0.02,1.00,-0.01,30.46,2.33,0.73,0.06
417655,0.03,1.01,0.01,30.51,2.34,0.79,0.08
417760,-0.01,0.99,-0.01,30.46,2.31,0.79,-0.05
417864,0.02,1.00,0.00,30.41,2.39,0.59,0.07
