Timestamp,aX (g),aY (g),aZ (g),Temp (C),gX (�/s),gY (�/s),gZ (�/s)
394563,1.00,-0.01,-0.02,30.04,2.31,0.72,0.14
394668,1.04,0.01,-0.01,29.99,2.24,0.76,0.08
394772,1.05,0.01,-0.01,30.08,2.46,0.54,0.06
394876,1.00,-0.01,-0.01,30.04,2.30,0.78,0.21
394981,1.01,-0.01,-0.02,29.99,2.37,0.69,0.02
395085,1.01,0.01,-0.01,30.04,2.25,0.92,0.05
395190,1.03,0.01,-0.02,30.04,2.18,0.64,0.02
395295,1.02,0.00,0.00,29.99,2.32,0.75,0.18
395400,1.00,-0.01,-0.01,29.99,2.27,0.68,0.11
395504,1.00,0.00,-0.01,30.04,2.45,0.95,0.01
395609,1.01,0.00,-0.01,30.08,2.26,0.80,0.13
395713,1.01,0.00,-0.02,29.99,2.26,0.58,0.10
395817,1.02,-0.00,-0.02,29.94,2.18,0.71,0.15
395922,1.05,0.01,-0.01,30.08,2.33,0.66,0.16
396027,1.02,-0.01,-0.02,29.99,2.15,0.66,0.15
396132,1.03,0.01,-0.02,29.94,2.24,0.76,0.04
396236,1.04,0.01,-0.02,30.08,2.19,0.69,0.24
396341,1.04,0.01,-0.00,29.99,2.21,0.85,-0.01
396445,1.00,-0.00,-0.02,29.94,2.32,0.73,0.03
396550,1.04,0.02,-0.02,29.99,2.30,0.72,0.14
396654,1.02,0.00,-0.01,29.99,2.20,0.59,0.05
396760,1.05,0.01,-0.02,29.89,2.20,0.79,0.09
396864,1.04,0.01,-0.02,29.94,2.08,0.61,0.09
396968,1.03,-0.00,-0.01,30.08,2.35,0.72,0.02
397073,1.00,-0.00,-0.02,29.94,2.19,0.73,0.11
397177,1.00,-0.00,-0.02,30.04,2.34,0.64,0.09
397282,1.00,0.01,-0.03,30.08,2.27,0.58,0.03
397386,1.00,0.00,-0.01,29.99,2.31,0.69,0.15
397492,1.01,0.00,-0.02,29.94,2.24,0.79,0.02
397596,1.00,-0.01,-0.01,30.08,2.47,0.90,0.06
397701,1.04,0.00,-0.02,30.08,2.27,0.62,0.10
397805,1.01,-0.00,-0.02,30.04,2.45,0.76,0.10
397910,1.00,-0.00,-0.00,30.08,2.08,0.77,0.11
398014,1.05,0.01,-0.01,29.99,2.14,0.56,0.15
398118,1.00,-0.00,-0.01,30.04,2.23,0.79,0.10
398224,1.04,0.01,-0.01,29.99,2.36,0.73,0.18
398328,1.04,0.01,-0.02,30.04,2.26,0.73,0.18
398433,1.01,0.01,-0.02,29.99,2.27,0.72,0.17
398537,1.03,0.01,-0.01,30.08,2.24,0.76,0.25
398642,1.00,0.00,-0.02,30.04,2.33,0.66,0.12
398746,1.02,-0.00,-0.02,30.08,2.33,0.72,0.27
398851,1.01,-0.00,-0.01,30.04,2.25,0.81,0.07
398956,1.01,-0.00,-0.02,30.04,2.30,0.69,0.02
399060,1.03,0.01,-0.02,30.08,2.33,0.70,0.04
399165,1.00,-0.00,-0.01,30.13,2.26,0.59,0.02
399269,1.04,0.01,-0.01,30.04,2.23,0.70,0.18
399374,1.03,0.01,-0.01,30.08,2.31,0.82,0.19
399478,0.99,0.00,-0.02,30.04,2.18,0.83,0.17
399584,1.01,-0.00,-0.02,29.99,2.20,0.68,0.03
399688,1.02,0.02,-0.01,30.08,2.37,0.69,0.17
399793,1.03,0.01,-0.02,30.04,2.36,0.73,0.05
399897,1.04,0.01,-0.00,29.99,2.10,0.70,0.21
400002,1.04,0.01,-0.01,30.08,2.37,0.63,0.13
400106,1.04,0.00,-0.01,30.04,2.27,0.63,0.15
400210,1.02,-0.00,-0.02,30.04,2.27,0.71,0.03
400316,1.05,0.01,-0.01,30.08,2.24,0.67,-0.05
400420,1.01,-0.00,-0.02,30.04,2.24,0.63,0.12
400525,1.01,-0.00,-0.03,30.04,2.35,0.60,0.02
400629,1.05,0.01,-0.01,29.99,2.40,0.82,0.01
400734,1.03,0.01,-0.02,30.13,2.45,0.78,0.24
400838,1.05,0.01,-0.01,30.08,2.40,0.66,0.08
400943,1.00,-0.00,-0.01,29.99,2.27,0.64,0.05
401048,1.03,-0.00,-0.02,30.04,2.23,0.63,0.01
401153,1.02,0.00,-0.02,30.18,2.26,0.70,0.16
401257,1.01,0.01,-0.02,29.99,2.26,0.82,0.28
401361,1.00,-0.01,-0.01,30.04,2.30,0.63,0.13
401466,1.02,-0.00,-0.02,29.99,2.41,0.76,0.05
401570,1.01,-0.01,-0.02,29.99,2.09,0.44,0.12
401675,1.05,0.01,-0.02,30.04,2.23,0.63,0.28
401780,1.00,-0.00,-0.00,29.99,2.07,0.55,0.13
401885,1.03,0.01,-0.01,30.04,2.33,0.75,0.02
401989,1.05,0.01,-0.01,29.94,2.21,0.73,0.12
402094,1.01,-0.00,-0.02,30.08,2.24,0.55,0.09
402198,1.00,-0.00,-0.01,30.04,2.44,0.95,0.27
402302,1.04,0.01,-0.02,30.08,2.24,0.72,-0.01
402407,1.00,-0.00,-0.02,30.04,2.33,0.70,0.08
402512,1.04,0.01,-0.02,29.94,2.23,0.81,0.16
402617,1.05,0.01,-0.02,30.08,2.36,0.56,0.06
402721,1.00,0.00,-0.02,30.04,2.52,0.82,0.11
402826,1.04,0.01,-0.02,30.04,2.10,0.59,0.07
402930,1.01,-0.00,-0.02,30.08,2.02,0.78,0.00
403035,1.05,0.02,-0.00,30.04,2.27,0.58,0.15
403139,1.04,0.01,-0.01,30.04,2.35,0.74,0.17
403245,1.02,-0.00,-0.02,30.08,2.30,0.70,0.19
403349,1.03,0.00,-0.02,30.18,2.24,0.73,0.05
403453,1.02,0.00,-0.01,30.04,2.30,0.90,0.19
403558,1.03,0.01,-0.01,30.08,2.26,0.69,-0.08
403662,1.04,0.01,-0.02,30.04,2.31,0.79,0.12
403767,1.04,0.01,-0.01,30.13,2.27,0.80,0.06
403871,1.05,0.01,-0.01,30.08,2.14,0.63,0.05
403977,1.00,-0.01,-0.01,30.13,2.34,0.75,-0.05
404081,1.01,0.00,-0.01,29.99,2.36,0.64,0.08
404186,1.04,0.01,-0.02,30.04,2.27,0.83,0.24
404290,1.04,0.01,-0.01,29.99,2.33,0.63,0.20
404395,1.00,-0.00,-0.01,29.99,2.35,0.79,0.21
404499,0.99,-0.00,-0.01,30.13,2.08,0.90,0.22
404603,1.05,0.01,-0.01,30.08,2.34,0.81,0.12
404709,1.01,-0.00,-0.02,30.13,1.98,0.87,0.24
404813,1.02,0.01,-0.02,30.13,2.03,0.61,0.12
404918,1.04,0.01,-0.02,30.08,2.29,0.82,0.12
405022,1.00,-0.00,-0.01,30.04,2.27,0.77,0.11
405127,1.04,0.01,-0.02,29.99,2.37,0.58,0.11
405231,1.01,0.00,-0.02,30.04,2.04,0.62,-0.07
405337,1.04,0.00,-0.02,30.13,2.14,0.60,0.05
405441,1.03,0.00,-0.01,29.99,2.43,0.76,0.19
405545,1.05,0.02,-0.02,30.13,2.30,0.65,0.22
405650,1.04,0.01,-0.01,30.08,2.27,0.58,0.11
405754,1.00,0.00,-0.02,30.08,2.33,0.70,0.18
405859,1.05,0.01,-0.02,30.13,2.34,0.89,0.08
405963,1.05,0.00,-0.01,30.08,2.31,0.73,0.20
406069,1.03,0.02,-0.02,30.08,2.27,0.95,0.01
406173,1.02,0.01,-0.02,30.04,2.31,0.88,0.08
406278,1.04,0.01,-0.01,29.99,2.21,0.55,0.10
406382,1.03,0.01,-0.02,29.99,2.30,0.73,0.05
406487,1.00,-0.01,-0.01,30.13,2.40,0.77,0.11
406591,1.01,0.00,-0.02,30.04,2.28,0.74,0.17
406695,1.04,0.01,-0.01,30.08,2.21,0.70,0.15
406801,1.02,0.00,-0.02,30.08,2.26,0.69,-0.01
406905,1.01,0.00,-0.01,30.08,2.30,0.68,0.21
407010,1.00,-0.01,-0.01,30.04,2.40,0.73,-0.01
407114,1.02,0.01,-0.02,30.08,2.15,0.91,-0.01
407219,1.03,0.01,-0.02,30.13,2.26,0.85,0.23
407323,1.01,0.01,-0.01,30.08,2.33,0.72,-0.02
407428,1.01,-0.00,-0.02,30.08,2.42,0.69,0.09
407533,1.04,0.01,-0.02,30.04,2.45,0.77,0.12
407638,1.00,-0.00,-0.02,30.08,2.32,0.89,0.06
407742,1.01,0.00,-0.01,30.08,2.18,0.73,0.11
407846,1.04,0.01,-0.02,30.04,2.17,0.71,-0.08
407951,1.01,0.00,-0.02,30.08,2.21,0.75,0.00
408055,1.04,0.01,-0.01,30.08,2.39,0.40,0.15
408160,1.03,0.02,-0.01,30.13,2.10,0.79,-0.01
408265,1.00,-0.00,-0.01,30.08,2.14,0.77,-0.10
408370,1.04,0.02,-0.01,30.04,2.31,0.86,0.20
408474,1.03,0.01,-0.02,30.04,2.35,0.84,0.08
408579,1.05,0.02,-0.01,30.08,2.21,0.69,0.21
408683,1.04,0.01,-0.01,30.08,2.39,0.91,0.12
408787,1.05,0.01,-0.01,30.08,2.24,0.60,0.05
408892,1.01,-0.00,-0.02,30.08,2.36,0.84,-0.02
408997,1.02,0.01,-0.02,30.13,2.31,0.59,0.11
409102,1.02,0.00,-0.01,30.08,2.36,0.94,0.07
409206,1.04,0.01,-0.00,30.08,2.03,0.53,0.07
409311,1.01,-0.01,-0.02,30.13,2.48,0.76,0.15
409415,1.00,-0.01,-0.02,30.08,2.36,0.69,-0.06
409520,1.04,0.01,-0.01,30.13,2.27,0.58,0.04
409624,1.04,0.01,-0.01,30.13,2.45,0.76,0.06
409730,1.03,0.00,-0.02,30.08,2.27,0.71,-0.07
409834,1.05,0.01,-0.02,30.08,2.35,0.73,0.20
409938,1.01,-0.01,-0.02,30.04,2.22,0.78,0.16
410043,1.02,-0.01,-0.01,30.08,2.34,0.84,0.13
410147,1.00,-0.00,-0.01,30.04,2.32,0.81,-0.06
410252,1.02,0.01,-0.02,30.13,2.30,0.95,0.14
410357,1.04,0.01,-0.01,30.18,2.19,0.69,-0.04
410462,1.03,0.02,-0.02,30.08,2.21,0.82,-0.07
410566,1.03,0.00,-0.02,30.13,2.33,0.70,0.11
410671,1.01,-0.01,-0.01,30.08,2.27,0.75,0.14
410775,1.01,0.00,-0.02,30.04,2.21,0.69,0.07
410880,1.01,0.01,-0.02,30.04,2.14,0.60,0.11
410984,1.04,0.01,-0.00,29.99,2.41,0.57,-0.05
411089,1.01,-0.00,-0.01,30.08,2.10,0.79,0.04
411194,1.02,0.00,-0.01,30.13,2.24,0.74,0.10
411298,1.00,-0.00,-0.01,30.08,2.43,0.75,0.08
411403,1.02,0.00,-0.01,30.18,2.41,0.69,0.08
411507,1.01,-0.01,-0.02,30.04,2.43,0.81,0.04
411612,1.01,-0.00,-0.01,30.18,2.15,0.93,0.10
411716,1.02,-0.00,-0.02,30.08,2.18,0.84,0.18
411822,1.00,-0.00,-0.02,30.04,2.31,0.70,-0.06
411926,1.00,-0.00,-0.01,30.04,2.34,0.55,-0.08
412030,1.04,0.01,-0.02,30.08,2.24,0.68,0.00
412135,1.02,0.00,-0.01,30.08,2.34,0.73,0.07
412239,1.04,0.01,-0.02,29.94,2.20,0.77,0.02
412344,1.04,-0.00,-0.01,30.13,2.35,0.70,0.09
412448,1.05,0.02,-0.01,30.08,2.08,0.58,0.03
412554,1.01,-0.00,-0.02,30.13,2.18,0.60,0.10
412658,1.01,0.01,-0.01,30.18,2.37,0.83,0.14
412763,1.00,-0.01,-0.01,30.08,2.44,0.68,-0.05
412867,1.00,-0.01,-0.02,30.04,2.18,0.72,0.05
412972,1.02,0.01,-0.02,30.08,2.53,0.63,0.39
413076,1.03,0.01,-0.01,30.04,2.34,0.69,0.16
413180,1.03,0.01,-0.02,30.13,2.40,0.56,0.02
413286,1.04,0.01,-0.01,30.08,2.22,0.74,0.06
413390,1.02,0.01,-0.01,30.13,2.20,0.70,0.05
413495,1.05,0.01,-0.03,30.04,2.10,0.54,0.01
413599,1.02,0.00,-0.01,30.18,2.15,0.57,0.15
413704,1.03,-0.00,-0.00,30.08,2.26,0.73,0.11
413808,1.01,0.01,-0.02,30.04,2.34,0.84,0.11
413913,0.99,-0.00,-0.01,30.08,2.18,0.89,0.11
414018,1.01,0.00,-0.02,30.04,2.33,0.89,0.31
414123,1.02,0.00,-0.02,30.18,2.21,0.67,-0.05
414227,1.03,0.00,-0.01,30.08,2.35,0.73,0.29
414331,1.04,0.01,-0.01,30.13,2.28,0.62,0.08
414436,1.00,-0.00,-0.01,30.08,2.24,0.91,0.11
414540,1.05,0.01,-0.02,30.13,2.24,0.69,0.01
414645,1.03,0.01,-0.02,29.94,2.17,0.67,0.12
414750,1.05,0.02,-0.02,29.99,2.16,0.83,0.20
414855,1.01,-0.01,-0.02,30.13,2.24,0.63,-0.03
414959,1.00,-0.00,-0.02,30.08,2.38,0.83,0.05
415064,1.03,0.01,-0.02,30.08,2.21,0.70,0.00
415168,1.02,0.01,-0.01,30.08,2.40,0.73,0.17
415272,1.04,-0.00,-0.01,30.13,2.29,0.71,0.05
415377,1.00,-0.00,-0.01,30.08,2.09,0.75,0.07
415482,1.04,0.00,-0.02,30.08,2.05,0.85,0.15
415587,1.00,-0.00,-0.02,30.04,2.34,0.66,0.33
415691,1.00,-0.00,-0.02,30.18,2.26,0.77,0.14
415796,1.05,0.01,-0.02,30.13,2.13,0.58,0.10
415900,1.02,0.00,-0.02,30.08,2.10,0.69,0.05
416005,1.05,0.01,-0.01,30.08,2.40,0.89,0.03
416109,1.03,0.01,-0.01,30.04,2.15,0.86,0.01
416215,1.05,0.01,-0.02,30.08,2.28,0.71,0.07
416319,1.00,-0.00,-0.01,30.13,2.16,0.83,-0.05
416423,1.04,0.02,-0.02,30.04,2.31,0.61,0.08
416528,1.01,0.00,-0.02,29.99,2.41,0.62,0.15
416632,1.05,0.01,-0.01,29.94,2.34,0.85,0.08
416737,1.03,-0.00,-0.03,30.04,2.33,0.56,0.18
416841,1.04,0.01,-0.01,30.08,2.27,0.51,0.08
416947,1.05,0.01,-0.01,30.04,2.34,0.90,0.13
417051,1.01,-0.01,-0.00,30.08,2.18,0.51,0.11
417156,1.04,0.01,-0.01,30.08,2.45,0.80,0.19
417260,1.04,0.00,-0.01,30.04,2.15,0.53,0.00
417364,1.00,-0.01,-0.02,30.04,2.35,0.61,0.09
417469,1.02,-0.00,-0.02,30.18,2.21,0.64,0.08
417573,1.04,0.01,-0.01,30.04,2.15,0.79,0.04
417679,1.02,0.00,-0.02,30.08,2.35,0.86,0.06
417783,1.03,0.01,-0.03,30.08,2.17,0.73,-0.03
417888,1.01,0.01,-0.02,30.04,2.20,0.85,0.12
417992,1.04,0.01,-0.02,30.08,2.39,0.73,-0.07
418097,1.01,0.00,-0.02,30.04,2.03,0.66,0.12
418201,1.02,0.01,-0.00,30.13,2.33,0.86,0.15
418306,1.00,-0.01,-0.01,29.99,2.06,0.77,0.02
418411,1.01,0.00,-0.01,30.04,2.22,0.78,0.16
418515,1.03,0.00,-0.01,30.08,2.37,0.59,0.04
418620,1.02,-0.00,-0.01,29.99,2.18,0.69,0.18
418724,1.00,-0.01,-0.01,30.04,2.25,0.65,0.12
418829,1.02,-0.00,-0.03,30.08,2.20,0.89,0.07
418933,1.00,-0.00,-0.02,30.13,2.45,0.77,-0.07
419038,1.01,-0.01,-0.02,30.08,2.28,0.73,-0.09
419143,1.02,0.00,-0.01,30.08,2.45,0.71,0.05
419248,1.03,0.00,-0.02,30.13,2.22,0.76,0.04
419352,1.00,0.00,-0.02,30.08,2.43,0.52,0.02
419457,1.04,0.01,-0.01,30.18,2.34,0.60,0.15
419561,1.00,-0.01,-0.02,30.13,2.28,0.67,0.15
419665,1.03,0.00,-0.02,30.08,2.24,0.92,0.02
419770,1.01,0.00,-0.01,30.13,2.23,0.69,0.02
419875,1.00,-0.00,-0.02,30.13,2.02,0.78,0.27
419980,1.04,0.00,-0.01,30.08,2.45,0.76,0.15
420084,1.05,0.02,-0.01,30.13,2.32,0.74,0.21
420189,1.03,0.01,-0.02,30.08,2.27,0.83,0.19
420293,1.02,0.01,-0.01,30.08,2.46,0.50,0.08
420398,1.04,0.01,-0.02,30.22,2.26,0.81,0.13
420502,1.01,0.00,-0.02,30.22,2.29,0.56,0.05
420608,1.00,-0.00,-0.02,29.99,2.38,0.92,-0.02
420712,1.01,0.00,-0.01,30.18,2.45,0.73,0.18
420816,1.04,0.01,-0.01,30.04,2.27,0.78,0.00
420921,1.04,0.01,-0.01,30.04,2.18,0.60,0.08
421025,1.03,0.00,-0.01,30.08,2.33,0.69,0.11
421130,1.02,0.00,-0.02,30.08,2.09,0.64,0.06
421234,1.04,0.01,-0.01,29.99,2.21,0.63,0.27
421340,1.02,0.00,-0.02,30.04,2.37,0.73,0.13
421444,1.02,0.00,-0.01,30.08,2.26,0.53,0.22
421549,1.01,0.00,-0.01,29.99,2.39,0.67,0.11
421653,1.04,0.01,-0.00,30.13,2.31,0.61,0.12
421757,1.01,-0.01,-0.02,30.08,2.29,0.64,-0.03
421862,1.02,0.01,-0.01,30.13,2.32,0.70,0.23
421966,1.03,0.00,-0.02,30.13,2.22,0.76,0.11
422072,0.99,-0.01,-0.01,29.99,2.22,0.56,0.05
422176,1.05,0.02,-0.02,30.04,2.37,0.64,0.05
422281,1.04,0.01,-0.02,29.99,2.26,0.65,0.20
422385,1.03,0.00,-0.03,30.04,2.24,0.81,0.20
422490,1.05,0.02,-0.02,30.04,2.29,0.77,0.08
422594,1.03,-0.00,-0.02,29.99,2.21,0.86,0.14
422699,1.00,-0.01,-0.02,30.13,2.19,0.61,0.03
422804,1.02,0.01,-0.02,29.99,2.24,0.64,0.18
422908,0.99,-0.00,-0.01,29.94,2.40,0.71,0.27
423013,1.01,-0.00,-0.01,30.04,2.48,0.76,0.07
423117,1.00,-0.00,-0.02,30.08,2.21,0.75,0.05
423222,1.03,0.01,-0.01,30.04,2.24,0.70,-0.05
423326,1.01,0.01,-0.02,29.99,2.23,0.74,0.02
423432,1.00,-0.00,-0.02,29.99,2.27,0.62,0.27
423536,1.01,0.01,-0.02,29.94,2.27,0.70,0.06
423641,1.05,0.01,-0.02,29.99,2.20,0.75,-0.14
423745,1.04,0.01,-0.02,30.04,2.31,0.63,0.18
423849,1.04,0.01,-0.02,29.99,2.20,1.03,0.15
423954,1.04,0.01,-0.01,30.04,2.18,0.93,0.03
424058,1.04,0.01,-0.01,29.99,2.23,0.67,0.08
424164,1.04,0.01,-0.02,30.18,2.11,0.81,0.15
424268,1.04,0.01,-0.02,30.04,2.20,0.89,0.05
424373,1.05,0.01,-0.01,29.99,2.11,0.79,-0.01
424477,1.04,0.02,-0.02,30.04,2.34,0.67,0.05
424582,1.02,0.00,-0.01,29.99,2.36,0.92,0.34
424686,1.03,0.01,-0.02,30.08,2.24,0.69,0.00
424791,1.03,0.01,-0.01,29.94,2.15,0.79,0.15
424896,1.05,0.01,-0.01,29.99,2.39,0.76,0.04
425000,1.02,0.00,-0.03,29.99,2.17,0.63,0.10
425105,1.01,-0.00,-0.02,30.04,2.50,0.73,0.14
425209,1.05,0.01,-0.01,29.99,2.32,0.72,0.06
425314,1.02,0.00,-0.03,30.08,2.06,0.64,0.17
425418,1.01,0.00,-0.02,29.99,2.37,0.64,0.14
425523,1.00,-0.00,-0.02,29.99,2.36,0.71,0.18
425628,1.04,0.01,-0.02,29.94,2.37,0.62,0.09
425733,1.03,0.00,-0.01,30.04,2.45,0.67,0.16
425837,1.00,-0.01,-0.02,29.99,2.36,0.76,0.12
425942,1.00,-0.00,-0.02,29.94,2.18,0.82,0.08
426046,0.99,-0.01,-0.01,29.99,2.32,0.95,0.15
426150,1.01,-0.01,-0.01,30.04,2.39,0.62,0.05
426255,1.02,0.01,-0.02,30.08,2.40,0.56,0.15
426360,1.05,0.02,-0.01,29.94,2.37,0.68,0.09
426465,1.00,-0.01,-0.03,29.94,2.28,0.84,0.09
426569,1.01,0.00,-0.02,29.99,2.15,0.85,-0.02
426674,1.03,0.01,-0.01,30.04,2.24,0.57,0.01
426778,1.05,0.01,-0.02,29.99,2.27,0.85,0.11
426883,1.04,0.01,-0.01,30.04,2.30,0.70,-0.03
426988,1.00,-0.01,-0.02,30.04,2.38,0.73,0.12
427092,1.04,0.01,-0.01,29.99,2.27,0.82,0.00
427197,1.01,-0.00,-0.02,30.04,2.10,0.65,-0.02
427301,1.00,0.00,-0.01,30.08,2.20,0.72,-0.06
427406,1.01,0.01,-0.02,29.99,2.50,0.74,0.11
427510,1.04,0.01,-0.01,30.08,2.28,0.59,0.18
427615,1.05,0.01,-0.02,30.13,2.27,0.79,0.09
427719,1.00,0.00,-0.01,29.99,2.27,0.66,0.15
427825,1.02,0.01,-0.01,30.08,2.39,0.79,-0.01
427929,1.05,0.01,-0.02,29.94,2.34,0.62,0.14
428034,1.01,-0.00,-0.01,30.04,2.35,0.76,0.12
428138,1.00,0.01,-0.01,29.99,2.33,0.73,0.23
428242,1.03,0.01,-0.01,29.99,2.39,0.82,0.10
428347,1.03,0.01,-0.01,29.94,2.20,0.93,0.11
428452,1.01,-0.00,-0.02,30.08,2.31,0.85,0.21
428557,1.02,0.01,-0.02,29.94,2.15,0.60,0.07
428661,1.03,-0.00,-0.02,30.04,2.25,0.79,-0.05
428766,1.02,0.01,-0.01,29.99,2.21,0.66,0.01
428870,1.01,0.00,-0.02,30.08,2.21,0.58,0.02
428975,1.03,0.01,-0.01,29.99,2.19,0.96,-0.06
429079,1.04,0.02,-0.02,29.99,2.34,0.78,-0.08
429185,1.01,-0.00,-0.01,29.99,2.22,0.68,0.16
429289,1.01,0.00,-0.01,30.04,2.24,0.70,-0.05
429393,1.01,0.00,-0.01,29.99,2.21,0.56,-0.01
429498,1.04,0.00,-0.03,29.99,2.45,0.69,0.02
429602,1.04,0.01,-0.01,29.94,2.55,0.68,-0.03
429707,1.05,0.01,-0.02,30.04,2.21,0.77,0.15
429811,1.04,0.01,-0.01,30.08,2.08,0.77,0.08
429917,1.03,0.01,-0.01,30.04,2.29,0.83,0.07
430021,1.04,0.01,-0.02,30.04,2.28,0.92,0.14
430126,1.00,-0.01,-0.01,29.99,2.27,0.62,0.11
430230,1.03,0.02,-0.02,29.99,2.31,0.67,0.24
430334,1.01,-0.01,-0.01,29.99,2.20,0.63,-0.01
430439,1.01,0.00,-0.02,30.08,2.30,0.83,0.17
430543,0.99,-0.01,-0.02,29.94,2.37,0.64,0.08
430649,1.01,0.00,-0.02,30.08,2.15,0.73,0.12
430753,1.02,-0.01,-0.02,29.99,2.23,0.69,0.15
430858,1.01,0.00,-0.02,30.04,2.18,0.79,0.11
430962,0.99,-0.01,-0.02,30.08,2.17,0.69,0.21
431067,1.05,0.00,-0.01,30.08,2.17,0.82,0.14
431171,1.00,-0.00,-0.00,30.04,2.09,0.87,0.22
431277,1.00,-0.01,-0.01,29.99,2.20,0.73,0.07
431381,1.03,0.00,-0.02,29.99,2.27,0.64,0.10
431485,1.02,-0.00,-0.02,29.99,2.21,0.79,0.12
431590,1.01,-0.00,-0.02,29.94,2.38,0.59,0.24
431694,1.03,0.01,-0.00,29.94,2.31,0.76,0.16
431799,1.02,0.00,-0.01,29.89,2.29,0.76,0.04
431903,1.00,-0.01,-0.02,29.99,2.40,0.60,0.12
432009,1.02,-0.00,-0.01,30.13,2.11,0.75,-0.10
432113,1.05,0.02,-0.01,29.99,2.21,0.60,-0.07
432218,1.02,-0.00,-0.01,30.08,2.21,0.73,0.12
432322,1.00,-0.00,-0.01,30.04,2.35,0.77,0.18
432427,1.00,-0.00,-0.01,30.04,2.40,0.75,0.11
432531,1.03,0.00,-0.01,29.99,2.45,0.63,0.08
432635,1.01,-0.01,-0.02,30.04,2.08,0.76,0.17
432741,1.05,0.01,-0.01,30.04,2.59,0.73,-0.02
432845,1.00,-0.01,-0.02,29.99,2.15,0.80,0.21
432950,1.01,0.01,-0.02,30.04,2.36,0.76,0.02
433054,1.00,-0.00,-0.02,30.08,2.18,0.75,0.06
433159,1.00,-0.01,-0.02,30.08,2.29,0.68,0.11
433263,1.00,-0.00,-0.02,30.04,2.18,0.60,0.00
433368,1.04,0.01,-0.02,30.08,2.16,0.89,0.04
433473,1.00,-0.00,-0.01,29.94,2.29,0.85,0.06
433577,1.05,0.01,-0.01,29.99,2.18,0.65,0.13
433682,1.01,0.00,-0.02,29.94,2.31,0.93,0.02
433786,1.03,0.00,-0.01,30.08,2.22,0.67,0.15
433891,1.05,0.01,-0.02,30.08,2.31,0.71,0.05
433995,1.01,-0.00,-0.01,30.04,2.21,0.64,0.05
434100,1.03,0.01,-0.01,29.99,2.39,0.49,0.01
434205,1.00,-0.01,-0.01,29.94,2.44,0.70,0.18
434310,1.05,0.01,-0.01,29.99,1.98,0.82,-0.02
434414,1.00,-0.01,-0.02,29.94,2.24,0.77,0.08
434519,1.04,0.02,-0.01,29.99,2.10,0.29,-0.02
434623,1.03,0.01,-0.02,29.99,2.27,0.61,0.04
434727,1.01,-0.00,-0.01,30.13,2.30,0.69,0.16
434832,1.01,-0.01,-0.02,29.99,2.40,0.69,0.05
434937,1.00,-0.01,-0.01,30.04,2.13,0.85,-0.05
435042,1.02,0.00,-0.01,30.08,2.37,0.82,0.09
435146,1.02,-0.00,-0.01,30.04,2.34,0.76,0.05
435251,1.01,0.01,-0.01,29.99,2.15,0.80,0.11
435355,1.03,0.01,-0.01,29.99,2.26,0.76,0.08
435460,1.05,0.01,-0.01,30.04,2.22,0.73,0.25
435564,1.04,0.01,-0.01,29.99,2.18,0.78,0.15
435670,1.02,-0.00,-0.01,30.13,2.31,0.59,0.13
435774,1.05,0.01,-0.01,30.08,2.21,0.59,0.08
435878,1.05,0.01,-0.02,30.08,2.29,0.67,0.13
435983,1.00,-0.01,-0.02,30.04,2.35,0.61,-0.06
436087,1.05,0.02,-0.02,29.99,2.34,0.86,0.05
436192,1.02,0.00,-0.02,30.04,2.11,0.77,0.18
436296,1.00,-0.00,-0.02,29.99,2.21,0.73,0.21
436402,1.04,0.01,-0.02,29.89,2.22,0.81,0.07
436506,1.05,0.01,-0.02,30.04,2.47,0.65,0.11
436611,1.01,0.00,-0.01,30.08,2.37,0.86,0.08
436715,1.05,0.02,-0.01,30.04,2.37,0.69,0.09
436819,1.01,-0.01,-0.01,29.94,2.34,0.85,0.10
436924,1.05,0.01,-0.01,30.08,2.33,0.79,0.08
437029,1.05,0.01,-0.01,30.13,2.49,0.77,0.09
437134,1.01,-0.01,-0.02,30.08,2.55,0.70,0.09
437238,1.04,0.01,-0.01,30.04,2.21,0.80,0.25
437343,1.04,0.01,-0.01,29.94,2.56,0.82,0.21
437447,1.00,-0.00,-0.02,30.18,2.38,0.55,0.11
437552,1.00,-0.00,-0.01,30.13,2.19,0.91,0.18
437656,1.05,0.01,-0.00,30.08,2.36,0.66,0.17
437762,1.00,0.00,-0.01,30.13,2.13,0.66,0.08
437866,1.02,-0.00,-0.01,30.08,2.26,0.83,0.02
437970,1.03,0.00,-0.02,29.99,2.38,0.53,-0.06
438075,0.99,-0.01,-0.02,29.99,2.30,0.90,0.02
438179,1.05,0.02,-0.02,30.04,2.33,0.61,0.17
438284,1.04,0.01,-0.01,30.08,2.34,0.76,0.10
438388,1.04,0.01,-0.00,30.13,2.29,0.61,0.11
438494,1.00,-0.01,-0.01,30.08,2.22,0.57,0.02
438598,1.05,0.01,-0.01,30.04,2.29,0.76,0.06
438703,1.04,0.01,-0.02,29.94,2.29,0.64,0.02
438807,1.03,0.01,-0.01,29.99,2.36,0.88,0.08
438912,1.01,-0.00,-0.02,29.94,2.29,0.63,0.10
439016,1.04,0.02,-0.02,30.08,2.15,0.82,0.08
439120,1.03,-0.00,-0.01,30.13,2.43,0.73,0.15
439226,1.00,-0.01,-0.01,30.08,2.28,0.62,0.00
439330,1.05,0.01,-0.02,30.08,2.11,0.72,0.24
